job_description,resume,affinity_score
"Puesto: Desarrollador Frontend. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Kubernetes, Python, Node.js, React, C++, Java, Deep Learning. Skills blandas: Comunicación efectiva, Trabajo en equipo. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Doctorado. Skills: Trabajo en equipo, Java, Python, React, Análisis financiero, Excel avanzado, Kubernetes, Git, Node.js, Deep Learning. Idiomas: Portugués.",5.75
"Puesto: Analista Financiero. Ubicación: Remoto. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: React, PostgreSQL, TensorFlow. Skills blandas: Trabajo en equipo, Comunicación efectiva, Pensamiento crítico, Resolución de problemas. Idiomas: Portugués.","Experiencia: 5-8 años. Educación: Doctorado. Skills: React, PostgreSQL, Trabajo en equipo, Tableau, Deep Learning, Liderazgo, C++. Idiomas: Español nativo, Inglés básico, Inglés avanzado.",5.94
"Puesto: DevOps Engineer. Ubicación: Remoto. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: JavaScript, Python, React, Azure. Skills blandas: Pensamiento crítico, Adaptabilidad. Idiomas: Inglés avanzado.","Experiencia: 5-8 años. Educación: Profesional en Ingeniería. Skills: Azure, Python, PostgreSQL, Keras, Gestión de proyectos, APIs REST, Agile, Tableau, Excel avanzado. Idiomas: Francés, Inglés básico.",5.96
"Puesto: Data Scientist. Ubicación: Híbrido. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: MongoDB, TensorFlow, Docker, Python, PostgreSQL, C++, Deep Learning. Skills blandas: Gestión del tiempo, Pensamiento crítico. Idiomas: Francés.","Experiencia: 5-8 años. Educación: Tecnólogo. Skills: Deep Learning, Pensamiento crítico, C++, MongoDB, PostgreSQL, Gestión de proyectos, Java, Kubernetes, Negociación, Machine Learning. Idiomas: Inglés intermedio.",7.52
"Puesto: Ingeniero de Machine Learning. Ubicación: Híbrido. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: React, Azure, Django. Skills blandas: Creatividad, Resolución de problemas, Gestión del tiempo, Comunicación efectiva. Idiomas: Inglés nativo.","Experiencia: 0-1 años. Educación: Tecnólogo. Skills: Django, Resolución de problemas, C++, PowerBI, Deep Learning, Docker, Azure, SQL. Idiomas: Inglés nativo.",5.13
"Puesto: Desarrollador Frontend. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Doctorado. Skills técnicas requeridas: MongoDB, PostgreSQL, Azure, Machine Learning, Django, Node.js, Deep Learning. Skills blandas: Adaptabilidad, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Maestría. Skills: MongoDB, Node.js, Deep Learning, PowerBI, Gestión de proyectos, Scrum. Idiomas: Inglés nativo, Portugués, Inglés intermedio.",4.86
"Puesto: Ingeniero de Machine Learning. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: TensorFlow, APIs REST, MongoDB, JavaScript, PostgreSQL. Skills blandas: Resolución de problemas, Gestión del tiempo, Pensamiento crítico, Adaptabilidad. Idiomas: Inglés nativo.","Experiencia: 5-8 años. Educación: Técnico. Skills: JavaScript, Gestión del tiempo, Adaptabilidad, Pensamiento crítico, Resolución de problemas, APIs REST, MongoDB, Python, Git, Deep Learning. Idiomas: Español nativo, Portugués, Inglés avanzado.",7.6
"Puesto: Desarrollador Backend. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Doctorado. Skills técnicas requeridas: Azure, PostgreSQL, Docker, APIs REST, Git, Keras, MongoDB. Skills blandas: Comunicación efectiva, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Diseño. Skills: Azure, Keras, Comunicación efectiva, Git, Docker, Tableau, React. Idiomas: Portugués.",5.03
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Profesional en Administración. Skills técnicas requeridas: Azure, TensorFlow, Kubernetes, Java, Python, PostgreSQL. Skills blandas: Trabajo en equipo, Comunicación efectiva, Resolución de problemas. Idiomas: Inglés nativo.","Experiencia: 5-8 años. Educación: Tecnólogo. Skills: Python, Resolución de problemas, TensorFlow, Comunicación efectiva, Java, PostgreSQL, Kubernetes, Machine Learning, Node.js, Git, AWS, Django. Idiomas: Inglés nativo, Portugués, Francés.",7.65
"Puesto: Diseñador UX/UI. Ubicación: Medellín. Experiencia requerida: 1-3 años. Educación: Doctorado. Skills técnicas requeridas: PostgreSQL, C++, TensorFlow, AWS. Skills blandas: Comunicación efectiva, Resolución de problemas, Trabajo en equipo, Creatividad. Idiomas: Portugués.","Experiencia: 0-1 años. Educación: Profesional en Diseño. Skills: Resolución de problemas, Branding, Liderazgo, Negociación, PowerBI, SEO, Tableau, Excel avanzado. Idiomas: Inglés nativo, Portugués, Inglés intermedio.",2.81
"Puesto: DevOps Engineer. Ubicación: Medellín. Experiencia requerida: 5-8 años. Educación: Doctorado. Skills técnicas requeridas: AWS, Keras, PostgreSQL. Skills blandas: Trabajo en equipo, Creatividad, Pensamiento crítico, Resolución de problemas. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Técnico. Skills: Análisis financiero, Adobe Photoshop, Pensamiento crítico, PostgreSQL, APIs REST, Kubernetes, Python, AWS. Idiomas: Inglés nativo, Francés, Español nativo.",6.49
"Puesto: Desarrollador Frontend. Ubicación: Cali. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: React, Java, Node.js, APIs REST, TensorFlow, Deep Learning, C++. Skills blandas: Resolución de problemas, Trabajo en equipo, Creatividad. Idiomas: Inglés nativo.","Experiencia: 8+ años. Educación: Doctorado. Skills: TensorFlow, Resolución de problemas, Java, Node.js, C++, Trabajo en equipo, React, Deep Learning, APIs REST, Keras. Idiomas: Francés, Inglés nativo, Español nativo.",7.31
"Puesto: Gerente de Proyectos. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Azure, Machine Learning, SQL. Skills blandas: Creatividad, Gestión del tiempo. Idiomas: Inglés intermedio.","Experiencia: 5-8 años. Educación: Bachiller. Skills: Machine Learning, Creatividad, Análisis financiero, MongoDB, C++, Tableau, Azure, Liderazgo. Idiomas: Portugués, Inglés básico, Inglés avanzado.",5.42
"Puesto: Diseñador UX/UI. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Doctorado. Skills técnicas requeridas: MongoDB, Keras, AWS, React, SQL, Kubernetes, APIs REST. Skills blandas: Adaptabilidad, Pensamiento crítico, Creatividad, Trabajo en equipo. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Profesional en Administración. Skills: Adaptabilidad, Pensamiento crítico, Trabajo en equipo, SQL, AWS, Keras, PostgreSQL, Gestión de proyectos, Docker, Azure. Idiomas: Portugués, Inglés intermedio, Inglés nativo.",6.45
"Puesto: Gerente de Proyectos. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Profesional en Administración. Skills técnicas requeridas: React, APIs REST, SQL, Deep Learning, C++, Java, AWS. Skills blandas: Creatividad, Pensamiento crítico, Resolución de problemas. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Profesional en Diseño. Skills: C++, Java, Deep Learning, Resolución de problemas, SQL, TensorFlow, Node.js, Tableau. Idiomas: Español nativo, Inglés básico.",5.02
"Puesto: Desarrollador Full Stack. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: Docker, MongoDB, React, C++, Deep Learning, SQL, Kubernetes. Skills blandas: Gestión del tiempo, Adaptabilidad. Idiomas: Portugués.","Experiencia: 5-8 años. Educación: Profesional en Administración. Skills: Gestión del tiempo, React, C++, SQL, APIs REST, MongoDB, Tableau, Liderazgo. Idiomas: Inglés avanzado, Inglés básico, Español nativo.",4.61
"Puesto: Product Manager. Ubicación: Bogotá. Experiencia requerida: 0-1 años. Educación: Profesional en Administración. Skills técnicas requeridas: Deep Learning, Node.js, JavaScript, APIs REST. Skills blandas: Comunicación efectiva, Gestión del tiempo, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Bachiller. Skills: Comunicación efectiva, Diseño gráfico, Video editing, Illustrator, Adobe Photoshop, PowerBI. Idiomas: Inglés nativo.",4.31
"Puesto: Ingeniero de Machine Learning. Ubicación: Híbrido. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: MongoDB, Kubernetes, Keras, Python. Skills blandas: Adaptabilidad, Comunicación efectiva, Pensamiento crítico, Gestión del tiempo. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Tecnólogo. Skills: Keras, Gestión del tiempo, Python, Comunicación efectiva, Pensamiento crítico, Docker, Azure, Adaptabilidad, Deep Learning. Idiomas: Inglés básico, Inglés nativo.",8.83
"Puesto: Analista Financiero. Ubicación: Bogotá. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: Kubernetes, AWS, MongoDB. Skills blandas: Comunicación efectiva, Creatividad, Trabajo en equipo, Pensamiento crítico. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Tecnólogo. Skills: Trabajo en equipo, Comunicación efectiva, AWS, Kubernetes, Tableau, Node.js, Liderazgo, APIs REST, SAP, Agile. Idiomas: Inglés intermedio.",5.83
"Puesto: Analista Financiero. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: Docker, React, C++, Azure, TensorFlow, Git, APIs REST. Skills blandas: Adaptabilidad, Trabajo en equipo. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Doctorado. Skills: C++, Git, Adaptabilidad, Trabajo en equipo, React, TensorFlow, Resolución de problemas, AWS, Keras, MongoDB. Idiomas: Portugués, Inglés avanzado, Francés.",5.32
"Puesto: Analista de Datos. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: PostgreSQL, TensorFlow, Machine Learning, MongoDB. Skills blandas: Adaptabilidad, Pensamiento crítico. Idiomas: Portugués.","Experiencia: 1-3 años. Educación: Profesional en Ingeniería. Skills: Adaptabilidad, Diseño gráfico, Branding, Liderazgo, SAP, Illustrator, Gestión de proyectos, Negociación. Idiomas: Inglés nativo, Inglés avanzado, Francés.",3.4
"Puesto: Diseñador UX/UI. Ubicación: Híbrido. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: TensorFlow, SQL, MongoDB, APIs REST, Django, JavaScript. Skills blandas: Comunicación efectiva, Trabajo en equipo, Creatividad, Gestión del tiempo. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Doctorado. Skills: MongoDB, TensorFlow, Content creation, Agile, Gestión de proyectos, SAP. Idiomas: Portugués, Inglés básico.",5.88
"Puesto: Gerente de Proyectos. Ubicación: Medellín. Experiencia requerida: 0-1 años. Educación: Profesional en Diseño. Skills técnicas requeridas: React, Django, MongoDB, AWS, Java, APIs REST, Docker. Skills blandas: Gestión del tiempo, Trabajo en equipo, Comunicación efectiva. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Técnico. Skills: Django, APIs REST, SAP, Illustrator, Excel avanzado, Branding. Idiomas: Francés.",4.25
"Puesto: Product Manager. Ubicación: Bogotá. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: Keras, Python, JavaScript, Deep Learning, Node.js, Django, SQL. Skills blandas: Creatividad, Gestión del tiempo, Adaptabilidad, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 0-1 años. Educación: Profesional en Ingeniería. Skills: Creatividad, Python, Deep Learning, Comunicación efectiva, Keras, SQL, React, Git, JavaScript, Tableau, Liderazgo, SAP. Idiomas: Español nativo.",8.15
"Puesto: Desarrollador Frontend. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: SQL, Java, C++, JavaScript, MongoDB, PostgreSQL. Skills blandas: Pensamiento crítico, Gestión del tiempo, Trabajo en equipo. Idiomas: Inglés intermedio.","Experiencia: 1-3 años. Educación: Profesional en Ingeniería. Skills: Gestión del tiempo, JavaScript, Liderazgo, Machine Learning, Excel avanzado, Figma, Adaptabilidad, Git. Idiomas: Inglés intermedio.",5.6
"Puesto: Gerente de Proyectos. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: Python, React, Kubernetes, Deep Learning. Skills blandas: Gestión del tiempo, Adaptabilidad, Trabajo en equipo, Comunicación efectiva. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Profesional en Diseño. Skills: Trabajo en equipo, Adaptabilidad, Gestión del tiempo, Negociación, TensorFlow, Agile, Python. Idiomas: Inglés básico.",6.79
"Puesto: Desarrollador Full Stack. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: Keras, Azure, AWS, JavaScript, Python, MongoDB, C++. Skills blandas: Creatividad, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Profesional en Diseño. Skills: Creatividad, Keras, C++, Gestión del tiempo, Azure, SQL, React, Deep Learning, Django, Git, Docker. Idiomas: Inglés intermedio, Inglés avanzado, Francés.",7.51
"Puesto: Desarrollador Full Stack. Ubicación: Bogotá. Experiencia requerida: 3-5 años. Educación: Doctorado. Skills técnicas requeridas: SQL, Python, Azure, Git, Java. Skills blandas: Pensamiento crítico, Trabajo en equipo. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Maestría. Skills: Git, Azure, SQL, Python, Pensamiento crítico, MongoDB, C++. Idiomas: Español nativo, Inglés avanzado, Inglés básico.",6.25
"Puesto: DevOps Engineer. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Diseño. Skills técnicas requeridas: TensorFlow, Machine Learning, React. Skills blandas: Gestión del tiempo, Creatividad, Trabajo en equipo. Idiomas: Inglés avanzado.","Experiencia: 5-8 años. Educación: Doctorado. Skills: Django, Java, Video editing, Tableau. Idiomas: Francés, Portugués, Inglés avanzado.",4.11
"Puesto: Analista de Datos. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: Keras, Kubernetes, Azure, MongoDB, Deep Learning, Node.js, Docker. Skills blandas: Comunicación efectiva, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Bachiller. Skills: APIs REST, Negociación, Agile, Python, Django, JavaScript, Branding, C++, Resolución de problemas, Illustrator. Idiomas: Español nativo.",3.42
"Puesto: Desarrollador Backend. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: C++, Kubernetes, AWS, Machine Learning, JavaScript, Django, Git. Skills blandas: Pensamiento crítico, Adaptabilidad. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Técnico. Skills: Django, Figma, UX/UI, Diseño gráfico, Negociación, Análisis financiero, Excel avanzado, Agile. Idiomas: Inglés nativo.",3.57
"Puesto: Diseñador UX/UI. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Profesional en Diseño. Skills técnicas requeridas: Django, TensorFlow, JavaScript. Skills blandas: Trabajo en equipo, Resolución de problemas, Creatividad. Idiomas: Inglés nativo.","Experiencia: 0-1 años. Educación: Maestría. Skills: Trabajo en equipo, TensorFlow, Tableau, Node.js, Python. Idiomas: Inglés intermedio.",2.93
"Puesto: Gerente de Proyectos. Ubicación: Barranquilla. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Docker, Machine Learning, Git, Python, Node.js, Java. Skills blandas: Adaptabilidad, Trabajo en equipo, Resolución de problemas. Idiomas: Portugués.","Experiencia: 8+ años. Educación: Técnico. Skills: Trabajo en equipo, Node.js, Adaptabilidad, Negociación, Docker, Kubernetes, SQL, JavaScript, AWS. Idiomas: Inglés básico, Francés, Inglés avanzado.",4.83
